Radial						Angular
5.786624513349857			-84.19298674498425
4.906834424064605			-78.50528475620209
2.6299694734469274			-65.0363717923471
3.769703608047238			-66.51373368133282
7.396735715500286			-63.52677656175937
5.7644819019579545			-77.80907855131592
2.794585195883112			-68.51017974013602
5.782033269824353			-51.296869310885135
3.4853519176219963			-68.33991302765452
6.500653598620165			-38.631733068443026
4.748640710129176			-77.85184858511114 
rgb(230, 171, 2)
